model_id,source,task_id,grid_id,repetition,axis,role,stage,variant,lineage,label,condition,artifact,initialization_seed,training_seed,head,family,objective_json,masserstein_params_json,ready,history_available,raw_label,model_alias,display_label,display_order,color,line_style,marker,tags_json
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_02__frozen_head,metaspace-pretrain-repaired-20260923-01,task_000257,grid_0018,2,axis-100-3000,frozen_head,frozen_head,P4_joint_rare,grid_0018__rep_02,"P4 joint + rare, fine-tuned, frozen head, 100-3000 m/z",axis-100-3000/frozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_02__frozen_head,2136253289,442265914,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,frozen_head (axis-100-3000),P4_joint_rare__frozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, frozen head, 100-3000 m/z",51,#2CA02C,dashed,s,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""frozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_03__frozen_head,metaspace-pretrain-repaired-20260923-01,task_000260,grid_0018,3,axis-100-3000,frozen_head,frozen_head,P4_joint_rare,grid_0018__rep_03,"P4 joint + rare, fine-tuned, frozen head, 100-3000 m/z",axis-100-3000/frozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_03__frozen_head,276187349,194761695,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,frozen_head (axis-100-3000),P4_joint_rare__frozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, frozen head, 100-3000 m/z",51,#2CA02C,dashed,s,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""frozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_04__frozen_head,metaspace-pretrain-repaired-20260923-01,task_000263,grid_0018,4,axis-100-3000,frozen_head,frozen_head,P4_joint_rare,grid_0018__rep_04,"P4 joint + rare, fine-tuned, frozen head, 100-3000 m/z",axis-100-3000/frozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_04__frozen_head,1915557887,1927548799,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,frozen_head (axis-100-3000),P4_joint_rare__frozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, frozen head, 100-3000 m/z",51,#2CA02C,dashed,s,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""frozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_00__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000252,grid_0018,0,axis-100-3000,unfrozen_head,unfrozen_head,P4_joint_rare,grid_0018__rep_00,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_00__unfrozen_head,91154199,32238397,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P4_joint_rare__unfrozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",52,#2CA02C,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""unfrozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_01__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000255,grid_0018,1,axis-100-3000,unfrozen_head,unfrozen_head,P4_joint_rare,grid_0018__rep_01,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_01__unfrozen_head,919377028,892754137,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P4_joint_rare__unfrozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",52,#2CA02C,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""unfrozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_02__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000258,grid_0018,2,axis-100-3000,unfrozen_head,unfrozen_head,P4_joint_rare,grid_0018__rep_02,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_02__unfrozen_head,2136253289,442265914,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P4_joint_rare__unfrozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",52,#2CA02C,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""unfrozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_03__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000261,grid_0018,3,axis-100-3000,unfrozen_head,unfrozen_head,P4_joint_rare,grid_0018__rep_03,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_03__unfrozen_head,276187349,194761695,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P4_joint_rare__unfrozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",52,#2CA02C,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""unfrozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0018__rep_04__unfrozen_head,metaspace-pretrain-repaired-20260923-01,task_000264,grid_0018,4,axis-100-3000,unfrozen_head,unfrozen_head,P4_joint_rare,grid_0018__rep_04,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",axis-100-3000/unfrozen_head,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0018__rep_04__unfrozen_head,1915557887,1927548799,molecule_vpu,VariationalPULoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,unfrozen_head (axis-100-3000),P4_joint_rare__unfrozen_head__axis_100_3000,"P4 joint + rare, fine-tuned, unfrozen head, 100-3000 m/z",52,#2CA02C,solid,o,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""unfrozen_head"", ""schedule"": ""joint"", ""variant"": ""P4_joint_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0019__rep_00__pretrained,metaspace-pretrain-repaired-20260923-01,task_000265,grid_0019,0,axis-100-3000,pretrained,pretrained,P4_staged_rare,grid_0019__rep_00,"P4 staged + rare, pretrained, 100-3000 m/z",axis-100-3000/pretrained,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0019__rep_00__pretrained,91154199,32238397,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,pretrained (axis-100-3000),P4_staged_rare__pretrained__axis_100_3000,"P4 staged + rare, pretrained, 100-3000 m/z",53,#98DF8A,dotted,^,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""pretrained"", ""schedule"": ""staged"", ""variant"": ""P4_staged_rare""}"
metaspace-pretrain-repaired-20260923-01__grid_0019__rep_01__pretrained,metaspace-pretrain-repaired-20260923-01,task_000268,grid_0019,1,axis-100-3000,pretrained,pretrained,P4_staged_rare,grid_0019__rep_01,"P4 staged + rare, pretrained, 100-3000 m/z",axis-100-3000/pretrained,/home/max/repositories/MSIAutoEncoderWrapper/data/kidney_workspace/models/kidney/metaspace-pretrain-repaired-20260923-01__grid_0019__rep_01__pretrained,919377028,892754137,molecule_vpu,MultiLabelBCELoss,"{""contrastive"": {""peak_permutation"": {""params"": {""annotation_bin_radius"": 0, ""negative_weighting_method"": ""multilabel_jaccard"", ""overlapping_label_negative_weight"": 0.1, ""peak_catalog_limit"": 4096, ""peak_sample_size"": 10000, ""peak_selection_method"": ""permutation_label_invariant"", ""permutation_bank_size"": 7000, ""permutation_selection_attempts"": 64, ""permuted_peaks_per_view"": 3, ""preserve_input_normalization"": true, ""temperature"": 0.07}, ""target"": ""InfoNCELoss"", ""weight"": 0.001}}, ""heads"": {""molecule_vpu"": {""vpu"": {""params"": {""alpha"": 1.0, ""beta"": 1.0, ""consistency_weight"": 0.0, ""negative_weight"": 0.0, ""simulated_negative_weight"": 0.0}, ""target"": ""VariationalPULoss"", ""weight"": 0.2}}}, ""reconstruction"": {""masserstein"": {""target"": ""MassersteinLoss"", ""weight"": 1.0}}, ""regularization"": {""contractive"": {""params"": {""calculation_method"": ""exact_autograd_jacobian"", ""hinge_alpha"": 2.0, ""hinge_threshold"": 7.0, ""input_geometry"": ""fisher_rao"", ""latent_source"": ""auto"", ""penalized_space"": ""u"", ""penalty_metric"": ""spectral_plus_hinged""}, ""target"": ""ContractiveLoss"", ""weight"": 0.002}}}",{},True,True,pretrained (axis-100-3000),P4_staged_rare__pretrained__axis_100_3000,"P4 staged + rare, pretrained, 100-3000 m/z",53,#98DF8A,dotted,^,"{""axis"": ""axis-100-3000"", ""components"": ""combined"", ""overlap"": 0, ""rare"": 1, ""role"": ""pretrained"", ""schedule"": ""staged"", ""variant"": ""P4_staged_rare""}"
